,formula,defectid,site,valence_ratio_Crsyal,Eb_sum,Eb_sum_bva,Vr_max,Eg,Ev
5911,Ba1Fe18O27,0153176,17,0.7577121344545188,7.116985534500843,5.392626300228568,-1.2626789622871115,0.2833,3.3513
5965,Ba1Fe18O27,0153176,18,0.756916245767181,7.116985534500843,5.3869619719537125,-1.2626789622871115,0.2833,3.5013
6019,Ba1Fe18O27,0153176,19,0.7736693784622573,7.116985534500843,5.506193775002143,-1.2626789622871115,0.2833,3.6933
6073,Ba1Fe18O27,0153176,20,0.8044765269291171,7.116985534500843,5.725447805000004,-1.2626789622871115,0.2833,3.6341
6127,Ba1Fe18O27,0153176,21,0.8247249444979934,7.116985534500843,5.869555499934229,-1.2626789622871115,0.2833,3.6541
6181,Ba1Fe18O27,0153176,22,0.8048696555107949,7.116985534500843,5.728245695429004,-1.2626789622871115,0.2833,3.6541
6235,Ba1Fe18O27,0153176,23,0.8030276421623141,7.116985534500843,5.715136113073509,-1.2626789622871115,0.2833,3.6604
6289,Ba1Fe18O27,0153176,24,0.8204035884678864,7.116985534500843,5.838800471578531,-1.2626789622871115,0.2833,3.6338
6343,Ba1Fe18O27,0153176,25,0.8027889170447262,7.116985534500843,5.713437109864914,-1.2626789622871115,0.2833,3.6446
6397,Ba1Fe18O27,0153176,26,0.7708719834978018,7.116985534500843,5.486284755505827,-1.2626789622871115,0.2833,3.2711
6451,Ba1Fe18O27,0153176,27,0.77048593575869,7.116985534500843,5.483537259330943,-1.2626789622871115,0.2833,3.2353
6505,Ba3Ni1O4,0154647,1,0.6919119678489,10.180656153899415,7.044117833437558,-2.8403280769497066,1.5908,3.965
6506,Ba3Ni1O4,0154647,1,0.6919119678489,10.180656153899415,7.044117833437558,-1.242157708529182,1.5908,3.965
6507,Ba3Ni1O4,0154647,2,0.6874329279887754,10.180656153899415,6.9985182687220195,-2.8403280769497066,1.5908,4.1209
6508,Ba3Ni1O4,0154647,2,0.6874329279887754,10.180656153899415,6.9985182687220195,-1.242157708529182,1.5908,4.1209
6509,Ca1Co2O4,0155087,1,0.7975979922425829,,,,1.5016,4.3137
6513,Ca1Co2O4,0155087,2,0.9669591322300783,,,,1.5016,3.3239
6517,Ca1Co2O4,0155087,3,0.8540276924081324,,,,1.5016,3.9338
6521,Ca1Co2O4,0155087,4,0.939028511162326,,,,1.5016,3.5178
6525,Co1O3Y1,0155205,1,0.7671127975017521,,,,0.9879,2.4751
6527,Co1O3Y1,0155205,2,0.6563858434054289,,,,0.9879,2.5041
6529,Co2La2O5,0156399,1,0.7524359574158659,10.298260597245978,7.7487815722068625,-1.2318970816502175,1.937,5.1039
6549,Co2La2O5,0156399,2,0.6948516366177578,10.298260597245978,7.155763230312536,-1.2318970816502175,1.937,5.4031
6569,Co2La2O5,0156399,3,0.7842828430848714,10.298260597245978,8.07674910003698,-1.2318970816502175,1.937,5.2022
6589,Fe1O3Sr1,0159544,1,0.5265281785567627,,,,0.0467,0.934
6590,Fe2O7Sr3,0159759,1,0.8469057973198357,,,,0.0367,1.0297
6593,Fe2O7Sr3,0159759,2,0.6476067801746399,,,,0.0367,1.6842
6596,Fe2O7Sr3,0159759,3,0.4871142564672529,,,,0.0367,0.5224
6599,Fe1O5Ti2,0159784,1,0.8080872790195881,,,-1.41,1.1405,5.4368
6602,Fe1O5Ti2,0159784,2,0.9106640731580127,,,-1.41,1.1405,5.287
6605,Fe1O5Ti2,0159784,3,0.8475561033843427,,,-1.41,1.1405,5.2491
6608,Fe1O2Sr1,0160074,1,0.7429682562235819,,,-1.41,0.1476,4.9163
6609,Fe4O11Sr4,0161406,1,0.8746704787365861,,,,0.6921,1.7607
6610,Fe4O11Sr4,0161406,1,0.8746704787365861,,,-1.2626789622871115,0.6921,1.7607
6614,Fe4O11Sr4,0161406,2,0.5023789423918021,,,,0.6921,1.8585
6615,Fe4O11Sr4,0161406,2,0.5023789423918021,,,-1.2626789622871115,0.6921,1.8585
6619,Fe4O11Sr4,0161406,3,0.5218840902366693,,,,0.6921,1.8638
6620,Fe4O11Sr4,0161406,3,0.5218840902366693,,,-1.2626789622871115,0.6921,1.8638
6624,Fe6O13Sr4,0162339,1,0.35769254541597656,6.618239834459713,2.367295052561306,-1.2626789622871115,0.6525,3.3988
6650,Fe6O13Sr4,0162339,2,0.3551379545287132,6.618239834459713,2.350388157390472,-1.2626789622871115,0.6525,3.4074
6676,Fe6O13Sr4,0162339,3,0.7472015590799537,6.618239834459713,4.945159122673351,-1.2626789622871115,0.6525,3.4098
6702,Fe6O13Sr4,0162339,4,0.7564920933501549,6.618239834459713,5.00664610666381,-1.2626789622871115,0.6525,3.3108
6728,Fe6O13Sr4,0162339,5,0.7253611585243271,6.618239834459713,4.800614113715548,-1.2626789622871115,0.6525,3.5564
6754,Fe6O13Sr4,0162339,6,0.8719723116893245,6.618239834459713,5.770921887768207,-1.2626789622871115,0.6525,3.4803
6780,Fe6O13Sr4,0162339,7,0.8717867684297529,6.618239834459713,5.769693917976695,-1.2626789622871115,0.6525,3.6481
6806,Fe6O13Sr4,0162339,8,0.87565596060477,6.618239834459713,5.795301159756574,-1.2626789622871115,0.6525,3.6529
6832,Fe6O13Sr4,0162339,9,0.8742000498851856,6.618239834459713,5.785665593436803,-1.2626789622871115,0.6525,3.1014
6858,Fe6O13Sr4,0162339,10,0.7153695689374413,6.618239834459713,4.734487377502047,-1.2626789622871115,0.6525,3.2885
6884,Fe6O13Sr4,0162339,11,0.7209262459823277,6.618239834459713,4.771262798867743,-1.2626789622871115,0.6525,2.3967
6910,Fe6O13Sr4,0162339,12,0.7019133189820058,6.618239834459713,4.645430688024538,-1.2626789622871115,0.6525,2.588
6936,Fe6O13Sr4,0162339,13,0.7344041466274314,6.618239834459713,4.8604627778020575,-1.2626789622871115,0.6525,3.1713
6962,Fe5O12Y3,0162642,1,0.766406941431578,8.438417137897943,6.467261469180172,-1.2626789622871115,1.7684,3.958
7010,La1Mn2O5,0163417,1,0.8717316255375253,8.376580581211094,7.302130206505215,-0.5156224113418986,1.4015,3.6029
7014,La1Mn2O5,0163417,1,0.8717316255375253,8.376580581211094,7.302130206505215,-0.433744681701679,1.4015,3.6029
7030,La1Mn2O5,0163417,2,0.8931357455597115,8.376580581211094,7.481423542640972,-0.5156224113418986,1.4015,3.1434
7034,La1Mn2O5,0163417,2,0.8931357455597115,8.376580581211094,7.481423542640972,-0.433744681701679,1.4015,3.1434
7050,La1Mn2O5,0163417,3,0.7300814859760733,8.376580581211094,6.115586398128915,-0.5156224113418986,1.4015,2.2759
7054,La1Mn2O5,0163417,3,0.7300814859760733,8.376580581211094,6.115586398128915,-0.433744681701679,1.4015,2.2759
7070,La1Mn2O5,0163417,4,0.8382492109393365,8.376580581211094,7.021662062569968,-0.5156224113418986,1.4015,2.9048
7074,La1Mn2O5,0163417,4,0.8382492109393365,8.376580581211094,7.021662062569968,-0.433744681701679,1.4015,2.9048
7090,Ba1Fe12O19,0167571,1,0.8030793365829044,8.261596108080424,6.634717121593131,-1.2626789622871115,1.1362,3.1738
7128,Ba1Fe12O19,0167571,2,0.7822513748017197,8.261596108080424,6.462644913602448,-1.2626789622871115,1.1362,3.1799
7166,Ba1Fe12O19,0167571,3,0.8138751365536037,8.261596108080424,6.7239076606146755,-1.2626789622871115,1.1362,3.1986
7204,Ba1Fe12O19,0167571,4,0.7755523930006258,8.261596108080424,6.40730063162643,-1.2626789622871115,1.1362,3.1821
7242,Ba1Fe12O19,0167571,5,0.7405952894352895,8.261596108080424,6.118499160861282,-1.2626789622871115,1.1362,3.4677
7280,Ba1Fe12O19,0167571,6,0.7688513230707477,8.261596108080424,6.351939098373774,-1.2626789622871115,1.1362,3.5184
7318,Ba1Fe12O19,0167571,7,0.725406950417913,8.261596108080424,5.993019238347118,-1.2626789622871115,1.1362,3.14
7356,Ba1Fe12O19,0167571,8,0.7585181678252508,8.261596108080424,6.266570743213386,-1.2626789622871115,1.1362,3.3734
7394,Ba1Fe12O19,0167571,9,0.6309699418442362,8.261596108080424,5.212818815856072,-1.2626789622871115,1.1362,3.03
7432,Ba1Fe12O19,0167571,10,0.6132843746159521,8.261596108080424,5.066707802473687,-1.2626789622871115,1.1362,2.7819
7470,Ba1Fe12O19,0167571,11,0.6367023835899454,8.261596108080424,5.260177934272222,-1.2626789622871115,1.1362,3.2083
7508,Ba1Fe12O19,0167571,12,0.6356012188417786,8.261596108080424,5.251080555874411,-1.2626789622871115,1.1362,3.2187
7546,Ba1Fe12O19,0167571,13,0.774418561744913,8.261596108080424,6.397933375737012,-1.2626789622871115,1.1362,3.5548
7584,Ba1Fe12O19,0167571,14,0.7824144610225279,8.261596108080424,6.463992266089559,-1.2626789622871115,1.1362,3.5017
7622,Ba1Fe12O19,0167571,15,0.7925770307844149,8.261596108080424,6.54795131288246,-1.2626789622871115,1.1362,3.5327
7660,Ba1Fe12O19,0167571,16,0.7813451476826768,8.261596108080424,6.455158031162727,-1.2626789622871115,1.1362,3.4188
7698,Ba1Fe12O19,0167571,17,0.7752037785043303,8.261596108080424,6.404420519460614,-1.2626789622871115,1.1362,3.5005
7736,Ba1Fe12O19,0167571,18,0.7694033981371189,8.261596108080424,6.356500119593474,-1.2626789622871115,1.1362,3.4508
7774,Ba1Fe12O19,0167571,19,0.7846113157072826,8.261596108080424,6.482141792203147,-1.2626789622871115,1.1362,3.3892
7812,Ba1Fe12O19,0167571,20,0.7802194995178313,8.261596108080424,6.445858380664971,-1.2626789622871115,1.1362,3.5007
7850,Ba1Fe12O19,0167571,21,0.7490156170129425,8.261596108080424,6.188064506405583,-1.2626789622871115,1.1362,3.1778
7888,Ba1Fe12O19,0167571,22,0.749180771917433,8.261596108080424,6.189428949521752,-1.2626789622871115,1.1362,3.4613
7926,Ba1Fe12O19,0167571,23,0.7357192918069893,8.261596108080424,6.078215637832308,-1.2626789622871115,1.1362,3.44
7964,Ba1Fe12O19,0167571,24,0.7421989497113248,8.261596108080424,6.1317479543564595,-1.2626789622871115,1.1362,3.3574
8002,Ba1Fe12O19,0167571,25,0.7420130529228482,8.261596108080424,6.130212150172276,-1.2626789622871115,1.1362,3.1846
8040,Ba1Fe12O19,0167571,26,0.7002404228892457,8.261596108080424,5.785103552462383,-1.2626789622871115,1.1362,3.021
8078,Ba1Fe12O19,0167571,27,0.7327010862280834,8.261596108080424,6.053280442368232,-1.2626789622871115,1.1362,3.1379
8116,Ba1Fe12O19,0167571,28,0.738253244444082,8.261596108080424,6.099150131076973,-1.2626789622871115,1.1362,3.5554
8154,Co1La1O3,0169397,1,0.7075977803522056,,,,1.0736,2.6204
8156,Co1La1O3,0169397,2,0.7313588684232842,,,,1.0736,2.4289
8158,Ba2Fe1O4,0169441,1,0.7727078624346587,,,,0.7901,2.2037
8162,Ba2Fe1O4,0169441,2,0.7919061573195492,,,,0.7901,2.4015
8166,Ba2Fe1O4,0169441,3,0.41395327900199297,,,,0.7901,2.6558
8170,Ba2Fe1O4,0169441,4,0.7785014772138095,,,,0.7901,2.7749
8174,Ba2Co1O4,0169661,1,0.721503911508657,,,,1.2336,2.0999
8182,Ba2Co1O4,0169661,2,0.3379448593540023,,,,1.2336,2.3064
8190,Ba2Co1O4,0169661,3,0.7036869674880346,,,,1.2336,1.9811
8198,Ba2Co1O4,0169661,4,0.31162996404604687,,,,1.2336,1.9508
8206,Co2Mn3O8,0170164,1,0.8036805888404372,5.951205896542657,4.782868659244085,-0.433744681701679,0.9788,2.204
8222,Co2Mn3O8,0170164,2,0.8197812586640175,5.951205896542657,4.878687060436462,-0.433744681701679,0.9788,3.2942
8238,Co2Mn3O8,0170164,3,0.8163599190209356,5.951205896542657,4.858325963778478,-0.433744681701679,0.9788,2.1772
8254,Co2Mn3O8,0170164,4,0.8825259931024385,5.951205896542657,5.252093894003396,-0.433744681701679,0.9788,3.6221
8270,Co2Mn3O8,0170164,5,0.8104350112006188,5.951205896542657,4.823065617421737,-0.433744681701679,0.9788,3.0644
8286,Co2Mn3O8,0170164,6,0.8737891847004391,5.951205896542657,5.2000993483244535,-0.433744681701679,0.9788,2.4451
8302,Co4Nb2O9,0170357,1,0.7673699789561714,12.096556170413004,9.282534053931972,-1.2318970816502175,2.1252,4.9564
8304,Co4Nb2O9,0170357,2,0.7846601128802352,12.096556170413004,9.491685130138373,-1.2318970816502175,2.1252,5.3286
8306,Ca1Fe1O2,0170770,1,0.7894644967767437,,,-1.41,1.4027,5.363
8307,Co5O15Sr6,0171017,1,0.8108315594958369,,,,0.9149,2.8092
8322,Co5O15Sr6,0171017,2,0.8088194494743042,,,,0.9149,2.8073
8337,Co5O15Sr6,0171017,3,0.8137031519801043,,,,0.9149,2.8191
8352,Co5O15Sr6,0171017,4,0.7774084488470949,,,,0.9149,2.9466
8367,Co5O15Sr6,0171017,5,0.7619778623629347,,,,0.9149,3.075
8382,Co5O15Sr6,0171017,6,0.77385963206077,,,,0.9149,2.9496
8397,Co5O15Sr6,0171017,7,0.7673685673197834,,,,0.9149,1.6966
8412,Co5O15Sr6,0171017,8,0.7757214763322057,,,,0.9149,1.7103
8427,Co5O15Sr6,0171017,9,0.7873861559472107,,,,0.9149,1.7076
8442,Co5O15Sr6,0171017,10,0.7241278850946181,,,,0.9149,1.101
8457,Co5O15Sr6,0171017,11,0.730486192182523,,,,0.9149,1.1027
8472,Co5O15Sr6,0171017,12,0.7543491938800129,,,,0.9149,1.112
8487,Co5O15Sr6,0171017,13,0.745271591895783,,,,0.9149,0.9633
8502,Co5O15Sr6,0171017,14,0.7649335747459332,,,,0.9149,1.124
8517,Co5O15Sr6,0171017,15,0.7550128501950396,,,,0.9149,0.6908
8532,Fe1La1O3,0174238,1,0.7706117708633439,9.488614991711005,7.312038401802891,-1.2626789622871115,1.999,4.3781
8534,Fe1La1O3,0174238,2,0.7623535870931106,9.488614991711005,7.233679675476351,-1.2626789622871115,1.999,4.3816
8536,Fe1La3O6,0174252,1,0.9509897643678855,11.461864712362642,10.900116022026332,-3.100471243274967,2.5923,5.2854
8537,Fe1La3O6,0174252,1,0.9509897643678855,11.461864712362642,10.900116022026332,-1.2626789622871115,2.5923,5.2854
8540,Fe1La3O6,0174252,2,0.7789512982028725,11.461864712362642,8.928234397520573,-3.100471243274967,2.5923,4.98
8541,Fe1La3O6,0174252,2,0.7789512982028725,11.461864712362642,8.928234397520573,-1.2626789622871115,2.5923,4.98
8544,Fe1La3O6,0174252,3,0.60385186916355,11.461864712362642,6.921268430659918,-3.100471243274967,2.5923,4.9114
8545,Fe1La3O6,0174252,3,0.60385186916355,11.461864712362642,6.921268430659918,-1.2626789622871115,2.5923,4.9114
8548,Fe1La3O6,0174252,4,0.745111534300434,11.461864712362642,8.54036760177253,-3.100471243274967,2.5923,5.4253
8549,Fe1La3O6,0174252,4,0.745111534300434,11.461864712362642,8.54036760177253,-1.2626789622871115,2.5923,5.4253
8552,Fe1Nb2O6,0176178,1,0.8466655253552506,,,-1.41,1.6559,5.2949
8554,Fe1Nb2O6,0176178,1,0.8466655253552506,,,-1.6041816447738562,1.6559,5.2949
8555,Fe1Nb2O6,0176178,2,0.9018064686848928,,,-1.41,1.6559,5.0063
8557,Fe1Nb2O6,0176178,2,0.9018064686848928,,,-1.6041816447738562,1.6559,5.0063
8558,Fe1Nb2O6,0176178,3,0.798530392981481,,,-1.41,1.6559,5.7039
8560,Fe1Nb2O6,0176178,3,0.798530392981481,,,-1.6041816447738562,1.6559,5.7039
8561,In1Nb1O4,0176585,1,0.8059898057601719,10.926271098733558,8.806463120551241,-1.5993795332042406,3.229,4.5288
8563,In1Nb1O4,0176585,2,0.8465621529574678,10.926271098733558,9.24976758514084,-1.5993795332042406,3.229,4.8115
8565,Mn1O3Y1,0177189,1,0.8523034364727626,8.877220457998408,7.566085502678355,-0.5156224113418986,1.0483,4.347
8568,Mn1O3Y1,0177189,2,0.6920199765176165,8.877220457998408,6.143213892885763,-0.5156224113418986,1.0483,4.3038
8571,Mn5O8,0178128,1,0.7855449849857516,7.120714245748294,5.5936413652641725,-0.433744681701679,0.544,2.7217
8574,Mn5O8,0178128,2,0.785545648328421,7.120714245748294,5.593646088737767,-0.433744681701679,0.544,2.7358
8577,Mn5O8,0178128,3,0.7925735896212405,7.120714245748294,5.6436900504198295,-0.433744681701679,0.544,3.0486
8580,Mn5O8,0178128,4,0.8024575003082977,7.120714245748294,5.714070554052862,-0.433744681701679,0.544,2.4393
8583,Mn2O7Y2,0179580,1,0.7381613699366453,8.465046054180744,6.248569991930852,-0.433744681701679,1.0635,2.1894
8584,Mn2O7Y2,0179580,1,0.7381613699366453,8.465046054180744,6.248569991930852,-3.290655589970924,1.0635,2.1894
8585,Mn2O7Y2,0179580,2,1.1483932541250175,8.465046054180744,9.721201784478765,-0.433744681701679,1.0635,5.5944
8586,Mn2O7Y2,0179580,2,1.1483932541250175,8.465046054180744,9.721201784478765,-3.290655589970924,1.0635,5.5944
8587,Mn4O13Sr7,0179730,1,0.6933671901331211,8.06267274893022,5.590392748888633,-0.5156224113418986,1.4068,3.7441
8613,Mn4O13Sr7,0179730,2,0.7482846972859095,8.06267274893022,6.033174637248601,-0.5156224113418986,1.4068,3.8756
8639,Mn4O13Sr7,0179730,3,0.7127435670230478,8.06267274893022,5.7466181348120475,-0.5156224113418986,1.4068,3.9847
8665,Mn4O13Sr7,0179730,4,0.7387339673034646,8.06267274893022,5.956170226886753,-0.5156224113418986,1.4068,4.0549
8691,Mn4O13Sr7,0179730,5,0.7892601211297143,8.06267274893022,6.363546070449912,-0.5156224113418986,1.4068,4.2397
8717,Mn4O13Sr7,0179730,6,0.7364765728425503,8.06267274893022,5.937969594083153,-0.5156224113418986,1.4068,4.169
8743,Mn4O13Sr7,0179730,7,0.5861916151962168,8.06267274893022,4.726271161493926,-0.5156224113418986,1.4068,3.3577
8769,Nb2O9Sr4,0182299,1,0.7972584800391955,8.13999942228639,6.489683566931976,-1.6041816447738562,3.8249,5.703
8778,Nb2O9Sr4,0182299,2,0.7094049037305834,8.13999942228639,5.774555506534081,-1.6041816447738562,3.8249,5.4155
8787,Ba1Co1O2,0182355,1,0.6450074391647678,6.9753115951798215,4.499127869383248,-1.2318970816502175,1.2835,4.5449
8790,Ba3Mn2O8,0184694,1,0.5408976783034148,,,,1.7229,3.2896
8792,Ba3Mn2O8,0184694,2,0.5846991790218087,,,,1.7229,3.2502
8794,Ba2Fe2O5,0185027,1,0.8429285026124086,7.9187314346667,6.6749244308134115,-1.2626789622871115,0.866,2.9418
8864,Ba2Fe2O5,0185027,2,0.8520301731084698,7.9187314346667,6.746998115078551,-1.2626789622871115,0.866,2.8236
8934,Ba2Fe2O5,0185027,3,0.5182806315716639,7.9187314346667,4.104125129205446,-1.2626789622871115,0.866,3.4347
9004,Ba2Fe2O5,0185027,4,0.52137860354372,7.9187314346667,4.128657137244282,-1.2626789622871115,0.866,3.3757
9074,Ba2Fe2O5,0185027,5,0.5202021610680627,7.9187314346667,4.119341205231218,-1.2626789622871115,0.866,3.4238
9144,Ba2Fe2O5,0185027,6,0.8103742172116415,7.9187314346667,6.417135787677246,-1.2626789622871115,0.866,3.196
9214,Ba2Fe2O5,0185027,7,0.8610466838446423,7.9187314346667,6.8183974420760896,-1.2626789622871115,0.866,3.0174
9284,Ba2Fe2O5,0185027,8,0.8615696578150213,7.9187314346667,6.822538732494841,-1.2626789622871115,0.866,2.9368
9354,Ba2Fe2O5,0185027,9,0.8680993127848841,7.9187314346667,6.874245316562221,-1.2626789622871115,0.866,3.0007
9424,Ba2Fe2O5,0185027,10,0.8661862312004416,7.9187314346667,6.859096137282415,-1.2626789622871115,0.866,2.8887
9494,Ba2Fe2O5,0185027,11,0.7548719015202846,7.9187314346667,5.977627855715303,-1.2626789622871115,0.866,3.3856
9564,Ba2Fe2O5,0185027,12,0.7409639956353914,7.9187314346667,5.867494884194214,-1.2626789622871115,0.866,3.2679
9634,Ba2Fe2O5,0185027,13,0.7448741740145045,7.9187314346667,5.89845853664005,-1.2626789622871115,0.866,3.3174
9704,Ba2Fe2O5,0185027,14,0.7442756528193306,7.9187314346667,5.893719008037513,-1.2626789622871115,0.866,3.1745
9774,Ba2Fe2O5,0185027,15,0.7804831975105466,7.9187314346667,6.180436830355944,-1.2626789622871115,0.866,3.0437
9844,Ba2Fe2O5,0185027,16,0.7783787416548574,7.9187314346667,6.16377220961863,-1.2626789622871115,0.866,2.9076
9914,Ba2Fe2O5,0185027,17,0.7826106712673813,7.9187314346667,6.197283723670619,-1.2626789622871115,0.866,2.9764
9984,Ba2Fe2O5,0185027,18,0.7780758871044036,7.9187314346667,6.161373985769819,-1.2626789622871115,0.866,2.8792
10054,Ba2Fe2O5,0185027,19,0.46834596300630227,7.9187314346667,3.7087058995572533,-1.2626789622871115,0.866,2.9353
10124,Ba2Fe2O5,0185027,20,0.4775724119499928,7.9187314346667,3.781767670838003,-1.2626789622871115,0.866,2.8587
10194,Ba2Fe2O5,0185027,21,0.46540864056929776,7.9187314346667,3.685446032041594,-1.2626789622871115,0.866,2.9288
10264,Ba2Fe2O5,0185027,22,0.46694474537715136,7.9187314346667,3.6976100334704864,-1.2626789622871115,0.866,2.8928
10334,Ba2Fe2O5,0185027,23,0.4779701621483251,7.9187314346667,3.7849173478366813,-1.2626789622871115,0.866,3.2754
10404,Ba2Fe2O5,0185027,24,0.44465580940735305,7.9187314346667,3.5211099355611717,-1.2626789622871115,0.866,3.089
10474,Ba2Fe2O5,0185027,25,0.44594005335260434,7.9187314346667,3.531279518460213,-1.2626789622871115,0.866,3.1349
10544,Ba2Fe2O5,0185027,26,0.4478672505053479,7.9187314346667,3.546540475134444,-1.2626789622871115,0.866,3.0935
10614,Ba2Fe2O5,0185027,27,0.4962988428048332,7.9187314346667,3.9300572475073405,-1.2626789622871115,0.866,3.1514
10684,Ba2Fe2O5,0185027,28,0.5093021680866913,7.9187314346667,4.033027088171986,-1.2626789622871115,0.866,3.1018
10754,Ba2Fe2O5,0185027,29,0.5069693755627678,7.9187314346667,4.0145543306822375,-1.2626789622871115,0.866,3.1434
10824,Ba2Fe2O5,0185027,30,0.5099937067895903,7.9187314346667,4.038503197436921,-1.2626789622871115,0.866,3.1198
10894,Ba2Fe2O5,0185027,31,0.7350342592686842,7.9187314346667,5.820538894427883,-1.2626789622871115,0.866,3.7062
10964,Ba2Fe2O5,0185027,32,0.7418853511646377,7.9187314346667,5.874790851186161,-1.2626789622871115,0.866,3.6969
11034,Ba2Fe2O5,0185027,33,0.7346713706394408,7.9187314346667,5.8176652768322095,-1.2626789622871115,0.866,3.6871
11104,Ba2Fe2O5,0185027,34,0.7339397380043675,7.9187314346667,5.811871674486227,-1.2626789622871115,0.866,3.6461
11174,Ba2Fe2O5,0185027,35,0.5393430656301571,7.9187314346667,4.2709128878750295,-1.2626789622871115,0.866,3.3392
11244,Ba2Fe2O5,0185027,36,0.5443795562950817,7.9187314346667,4.3107955048237745,-1.2626789622871115,0.866,3.2114
11314,Ba2Fe2O5,0185027,37,0.5445423190764296,7.9187314346667,4.312084379576827,-1.2626789622871115,0.866,3.2645
11384,Ba2Fe2O5,0185027,38,0.5460255447973339,7.9187314346667,4.323829645717658,-1.2626789622871115,0.866,3.2723
11454,Ba2Fe2O5,0185027,39,0.5935731336404404,7.9187314346667,4.700346232132174,-1.2626789622871115,0.866,3.8752
11524,Ba2Fe2O5,0185027,40,0.596018300357084,7.9187314346667,4.719708850674261,-1.2626789622871115,0.866,3.8602
11594,Ba2Fe2O5,0185027,41,0.593781742500316,7.9187314346667,4.7019981496684204,-1.2626789622871115,0.866,3.8978
11664,Ba2Fe2O5,0185027,42,0.5942048510745073,7.9187314346667,4.705348632835146,-1.2626789622871115,0.866,3.9052
11734,Ba2Fe2O5,0185027,43,0.5668343071292755,7.9187314346667,4.488608646112112,-1.2626789622871115,0.866,3.7097
11804,Ba2Fe2O5,0185027,44,0.5212425923860293,7.9187314346667,4.127580101414412,-1.2626789622871115,0.866,3.5205
11874,Ba2Fe2O5,0185027,45,0.5686450823629217,7.9187314346667,4.502947688875903,-1.2626789622871115,0.866,3.6207
11944,Ba2Fe2O5,0185027,46,0.5677690384185876,7.9187314346667,4.496010532155755,-1.2626789622871115,0.866,3.7287
12014,Ba2Fe2O5,0185027,47,0.3621905788181776,7.9187314346667,2.86808992182763,-1.2626789622871115,0.866,3.4671
12084,Ba2Fe2O5,0185027,48,0.364374766268356,7.9187314346667,2.8853859156485626,-1.2626789622871115,0.866,3.5437
12154,Ba2Fe2O5,0185027,49,0.3596359739239199,7.9187314346667,2.847860691748318,-1.2626789622871115,0.866,3.456
12224,Ba2Fe2O5,0185027,50,0.3611742910243447,7.9187314346667,2.8600422117279374,-1.2626789622871115,0.866,3.5422
12294,Ba2Fe2O5,0185027,51,0.7506897749620707,7.9187314346667,5.94451071867502,-1.2626789622871115,0.866,3.1538
12364,Ba2Fe2O5,0185027,52,0.7523385905098016,7.9187314346667,5.957567246182803,-1.2626789622871115,0.866,3.448
12434,Ba2Fe2O5,0185027,53,0.7510913889505895,7.9187314346667,5.947690991990505,-1.2626789622871115,0.866,3.2867
12504,Ba2Fe2O5,0185027,54,0.7498379354226281,7.9187314346667,5.937765230136744,-1.2626789622871115,0.866,3.3637
12574,Ba2Fe2O5,0185027,55,0.5161093087572896,7.9187314346667,4.08693100698045,-1.2626789622871115,0.866,3.1687
12644,Ba2Fe2O5,0185027,56,0.5556178373018884,7.9187314346667,4.399788433903992,-1.2626789622871115,0.866,3.4226
12714,Ba2Fe2O5,0185027,57,0.5600386050823556,7.9187314346667,4.434795306692539,-1.2626789622871115,0.866,3.346
12784,Ba2Fe2O5,0185027,58,0.561405086823066,7.9187314346667,4.4456161086076005,-1.2626789622871115,0.866,3.3894
12854,Ba2Fe2O5,0185027,59,0.559433204817962,7.9187314346667,4.43000130458833,-1.2626789622871115,0.866,3.3763
12924,Ba2Fe2O5,0185027,60,0.6129097410566966,7.9187314346667,4.853467633119091,-1.2626789622871115,0.866,3.6128
12994,Ba2Fe2O5,0185027,61,0.6150219910487935,7.9187314346667,4.870193973529384,-1.2626789622871115,0.866,3.5989
13064,Ba2Fe2O5,0185027,62,0.5646216026530597,7.9187314346667,4.471086833620674,-1.2626789622871115,0.866,3.456
13134,Ba2Fe2O5,0185027,63,0.46110417907308787,7.9187314346667,3.6513601574822436,-1.2626789622871115,0.866,3.3509
13204,Ba2Fe2O5,0185027,64,0.46135881996629896,7.9187314346667,3.6533765903278663,-1.2626789622871115,0.866,3.3174
13274,Ba2Fe2O5,0185027,65,0.45531954887065784,7.9187314346667,3.6055532244603388,-1.2626789622871115,0.866,3.3624
13344,Ba2Fe2O5,0185027,66,0.4590721031663174,7.9187314346667,3.635268694121672,-1.2626789622871115,0.866,3.2594
13414,Ba2Fe2O5,0185027,67,0.7648065697986842,7.9187314346667,6.056297825704453,-1.2626789622871115,0.866,2.9132
13484,Ba2Fe2O5,0185027,68,0.7657763528095282,7.9187314346667,6.063977276917228,-1.2626789622871115,0.866,2.8167
13554,Ba2Fe2O5,0185027,69,0.7691460633985137,7.9187314346667,6.090661110083957,-1.2626789622871115,0.866,2.8941
13624,Ba2Fe2O5,0185027,70,0.7626236207655785,7.9187314346667,6.039011638575722,-1.2626789622871115,0.866,2.7269
13694,Ba5Co5O14,0185107,1,0.5733200380670666,,,,0.9572,1.4104
13697,Ba5Co5O14,0185107,1,0.5733200380670666,,,-1.2318970816502175,0.9572,1.4104
13699,Ba5Co5O14,0185107,2,0.4666092490091505,,,,0.9572,1.6794
13702,Ba5Co5O14,0185107,2,0.4666092490091505,,,-1.2318970816502175,0.9572,1.6794
13704,Ba5Co5O14,0185107,3,0.5168988864983086,,,,0.9572,1.6998
