,formula,defectid,site,valence_ratio_Crsyal,Eb_sum,Eb_sum_bva,Vr_max,Eg,Ev
471,Ba2O4Ti1,0289663,1,0.8608370433021273,10.09274918235423,8.688212364927779,-1.9122077365342869,4.1021,6.0536
472,Ba2O4Ti1,0289663,1,0.8608370433021273,3.305645079754621,2.8456217366621925,-1.9122077365342869,4.1021,6.0113
473,Ba5Nb4O15,0289691,1,0.5403223845839806,9.565386011432926,5.16839217916369,-1.6041816447738562,2.7029,5.8946
474,Ba5Nb4O15,0289691,1,0.5403223845839806,9.565386011432926,5.16839217916369,-1.6041816447738562,2.7029,5.7478
475,Ba5Nb4O15,0289691,1,0.5403223845839806,4.782693005716463,2.584196089581845,-1.6041816447738562,2.7029,5.0921
476,Ca1O3Ti1,0289774,1,0.8472710588883233,10.2847150771707,8.713941433799123,-1.9122077365342869,2.513,5.7061
477,Ca1O3Ti1,0289774,1,0.8472710588883233,12.12142753600143,10.270134743666013,-1.9122077365342869,2.513,5.7707
478,Ca2Nb2O7,0289796,1,0.7454283894135494,15.075523387925115,11.237723118627313,-1.6041816447738562,3.0187,5.8217
479,Ca2Nb2O7,0289796,1,0.7454283894135494,11.402098470263656,8.499447898623332,-1.6041816447738562,3.0187,5.4937
480,Ca2Nb2O7,0289796,1,0.7454283894135494,10.292830382208653,7.672567974316642,-1.6041816447738562,3.0187,5.8376
481,Ca2Nb2O7,0289796,1,0.7454283894135494,11.402098470263656,8.499447898623332,-1.6041816447738562,3.0187,5.992
482,Ca2Nb2O7,0289796,1,0.7454283894135494,11.402098470263656,8.499447898623332,-1.6041816447738562,3.0187,5.8171
483,Ca2Nb2O7,0289796,1,0.7454283894135494,13.238810929094385,9.868585508625323,-1.6041816447738562,3.0187,5.8336
484,Ca2Nb2O7,0289796,1,0.7454283894135494,8.456117923377922,6.303430364314652,-1.6041816447738562,3.0187,5.0731
485,Ca2Nb2O7,0289796,1,0.7454283894135494,15.075523387925115,11.237723118627313,-1.6041816447738562,3.0187,5.868
486,Ca2Nb2O7,0289796,1,0.7454283894135494,11.402098470263656,8.499447898623332,-1.6041816447738562,3.0187,5.6139
487,Ca2Nb2O7,0289796,1,0.7454283894135494,10.292830382208653,7.672567974316642,-1.6041816447738562,3.0187,5.4299
488,Ca2Nb2O7,0289796,1,0.7454283894135494,13.238810929094385,9.868585508625323,-1.6041816447738562,3.0187,5.9013
489,Ca2Nb2O7,0289796,1,0.7454283894135494,13.238810929094385,9.868585508625323,-1.6041816447738562,3.0187,5.63
490,Ca2Nb2O7,0289796,1,0.7454283894135494,13.238810929094385,9.868585508625323,-1.6041816447738562,3.0187,5.9201
491,Ca2Nb2O7,0289796,1,0.7454283894135494,10.292830382208653,7.672567974316642,-1.6041816447738562,3.0187,5.5554
492,Al1Ce1O3,0289832,1,0.4991722485823199,5.3245677543906975,2.657876458688118,-2.8945619964631555,1.9449,6.424
493,Al1Ce1O3,0289832,1,0.4991722485823199,5.3245677543906975,2.657876458688118,-2.8945619964631555,1.9449,6.5135
494,Ce1O2,0289838,1,0.9826948007925091,10.41059977213275,10.230442269206534,-1.974911567461291,2.0527,3.5104
495,Ce2O3,0289862,1,0.48881172898613484,17.54628797680421,8.576831363230294,-3.108762658934736,1.4514,6.4062
496,Ce2O3,0289862,1,0.48881172898613484,11.697525317869472,5.717887575486863,-3.108762658934736,1.4514,6.6495
497,Al1La1O3,0289874,1,0.48601477568596246,5.3245677543906975,2.5878186027749037,-2.8945619964631555,3.9699,6.451
498,La1Mn1O3,0289876,1,0.7545158088255968,9.818805689863492,7.408444116788724,-0.5156224113418986,1.1781,3.9265
499,La1Mn1O3,0289876,1,0.7545158088255968,12.764041311500975,9.630670954030489,-0.5156224113418986,1.1781,3.8986
500,La1Nb1O4,0289885,1,0.8042844464920871,15.455857254707892,12.430905597163445,-1.6041816447738562,3.627,5.6119
501,La1Nb1O4,0289885,1,0.8042844464920871,10.67316424899143,8.584260000319205,-1.6041816447738562,3.627,5.884
502,La2O3,0289934,1,0.4665214876490167,17.6714137298249,8.24409422209917,-3.100471243274967,4.0199,6.3604
503,La2O3,0289934,1,0.4665214876490167,11.780942486549932,5.49606281473278,-3.100471243274967,4.0199,6.7049
504,Ce2La2O7,0289949,1,0.9225005501107697,11.09577112934134,10.235854970720585,-1.974911567461291,2.3069,4.4457
505,Ce2La2O7,0289949,1,0.9225005501107697,11.780942486549932,10.867925924665652,-3.100471243274967,2.3069,5.4163
506,Ce1Mg1O3,0289952,1,0.7943668518310538,8.653681411448536,6.8741976595612835,-1.974911567461291,2.1457,1.347
507,Ce1Mg1O3,0289952,1,0.7943668518310538,6.929490648757455,5.504557671446186,-1.974911567461291,2.1457,1.2091
508,Mg1O3Ti1,0290005,1,0.8663968363237198,10.059671684891402,8.715667722245215,-1.9122077365342869,3.5822,6.0449
509,Mg2O4Ti1,0290062,1,0.8428958111964552,10.059671684891402,8.47925512520655,-1.9122077365342869,2.7435,6.2145
510,Mg2O4Ti1,0290062,1,0.8428958111964552,8.478217367827863,7.146253905755141,-1.9122077365342869,2.7435,6.3815
511,Mg1O5Ti2,0290080,1,0.9359767946342149,8.335480922200322,7.801816715295708,-1.9122077365342869,2.8751,5.6623
512,Mg1O5Ti2,0290080,1,0.9359767946342149,11.641126001954943,10.8958238012428,-1.9122077365342869,2.8751,5.5099
513,Mg1O5Ti2,0290080,1,0.9359767946342149,10.059671684891402,9.415619258697227,-1.9122077365342869,2.8751,6.2716
514,Nb2O5,0290102,1,0.9068540347400527,9.565386011432926,8.674408898314008,-1.6041816447738562,2.6936,5.3318
515,Nb2O5,0290102,1,0.9068540347400527,9.565386011432926,8.674408898314008,-1.6041816447738562,2.6936,4.7876
516,Nb2O5,0290102,1,0.9068540347400527,14.348079017149388,13.011613347471013,-1.6041816447738562,2.6936,5.8008
517,Nb2O5,0290125,1,0.9400559385445391,9.565386011432926,8.991997924518385,-1.6041816447738562,2.0917,5.8598
518,Nb2O5,0290125,1,0.9400559385445391,14.348079017149388,13.487996886777577,-1.6041816447738562,2.0917,5.3219
519,Nb2O5,0290125,1,0.9400559385445391,9.565386011432926,8.991997924518385,-1.6041816447738562,2.0917,4.3313
520,Ce1O3Sr1,0290130,1,0.8751052494470799,8.690515748809458,7.6051159521856775,-1.974911567461291,2.512,5.1286
521,Ce1O3Sr1,0290130,1,0.8751052494470799,10.433123680181001,9.13008130065703,-1.974911567461291,2.512,5.1089
522,O4Sr2Ti1,0290206,1,0.9100595605961226,13.58172188499541,12.360175850797663,-1.9122077365342869,2.0899,5.5107
523,O4Sr2Ti1,0290206,1,0.9100595605961226,12.01868473661233,10.937718950344744,-1.9122077365342869,2.0899,5.3384
524,Nb2O7Sr2,0290243,1,0.5347739306677435,9.565386011432926,5.115319075688235,-1.6041816447738562,2.6865,5.731
525,Nb2O7Sr2,0290243,1,0.5347739306677435,9.565386011432926,5.115319075688235,-1.6041816447738562,2.6865,5.4724
526,Nb2O7Sr2,0290243,1,0.5347739306677435,10.010516799831088,5.353363417061152,-1.6041816447738562,2.6865,5.5227
527,Nb2O7Sr2,0290243,1,0.5347739306677435,9.565386011432926,5.115319075688235,-1.6041816447738562,2.6865,5.8478
528,Nb2O7Sr2,0290243,1,0.5347739306677435,9.565386011432926,5.115319075688235,-1.6041816447738562,2.6865,5.6802
529,Nb2O7Sr2,0290243,1,0.5347739306677435,13.05060187417601,6.979121661832925,-1.6041816447738562,2.6865,5.6932
530,Nb2O7Sr2,0290243,1,0.5347739306677435,10.010516799831088,5.353363417061152,-1.6041816447738562,2.6865,5.2334
531,Nb2O7Sr2,0290243,1,0.5347739306677435,9.565386011432926,5.115319075688235,-1.6041816447738562,2.6865,5.7292
532,Nb2O7Sr2,0290243,1,0.5347739306677435,9.565386011432926,5.115319075688235,-1.6041816447738562,2.6865,5.4793
533,Nb2O7Sr2,0290243,1,0.5347739306677435,10.010516799831088,5.353363417061152,-1.6041816447738562,2.6865,5.5471
534,Nb2O7Sr2,0290243,1,0.5347739306677435,13.05060187417601,6.979121661832925,-1.6041816447738562,2.6865,5.8118
535,Nb2O7Sr2,0290243,1,0.5347739306677435,9.565386011432926,5.115319075688235,-1.6041816447738562,2.6865,5.5958
536,Nb2O7Sr2,0290243,1,0.5347739306677435,13.05060187417601,6.979121661832925,-1.6041816447738562,2.6865,5.6843
537,Nb2O7Sr2,0290243,1,0.5347739306677435,10.010516799831088,5.353363417061152,-1.6041816447738562,2.6865,5.7709
538,O3Y2,0290296,1,0.712969400314074,12.09464451327518,8.62311144564171,-3.290655589970924,3.7932,6.5735
539,Co1La2O4,icsd16404,1,0.8197876311831285,14.93213811251958,12.241182131761738,-1.2318970816502175,2.2134,4.9685
540,Co1La2O4,icsd16404,1,0.8197876311831285,13.356540299534755,10.949526532957591,-1.2318970816502175,2.2134,5.9606
541,Ba1La2O4,icsd427481,1,0.7072859839642507,12.229258916212254,8.64958342570677,-2.8403280769497066,3.2494,6.5252
542,Ba1La2O4,icsd427481,1,0.7072859839642507,12.229258916212254,8.64958342570677,-2.8403280769497066,3.2494,6.4588
543,Ba1La2O4,icsd427481,1,0.7072859839642507,12.229258916212254,8.64958342570677,-2.8403280769497066,3.2494,6.6203
544,Ba1La2O4,icsd427481,1,0.7072859839642507,12.229258916212254,8.64958342570677,-2.8403280769497066,3.2494,6.5091
545,Ba1Ce2O4,icsd427482,1,0.7238070561223052,12.16669603970191,8.806340443231548,-2.8403280769497066,0.71,6.8914
546,Ba1Ce2O4,icsd427482,1,0.7238070561223052,12.16669603970191,8.806340443231548,-2.8403280769497066,0.71,6.5518
547,Ba1Ce2O4,icsd427482,1,0.7238070561223052,12.16669603970191,8.806340443231548,-2.8403280769497066,0.71,6.6828
548,Ba1Ce2O4,icsd427482,1,0.7238070561223052,12.16669603970191,8.806340443231548,-2.8403280769497066,0.71,6.5635
