,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge,vacancy_index,merge_on,valence,bv_sum_Crystal,bv_sum_nn,BVS_ratio,vr_max,Eb_sum
3191,Li3BO3,Li3BO3_Va_O1,5.2981,-2.5554420863095233,1.309903996244476,2.4966280991303913,4.798277232740048,1,59,Li3BO3_Va_O159,-2.0,-1.889139025282888,-1.889139025282888,0.944569512641444,-2.1905056483979153,10.829377316774481
3194,Li3BO3,Li3BO3_Va_O1,5.2981,-2.5554420863095233,1.309903996244476,2.4966280991303913,2.7126472848666383,2,59,Li3BO3_Va_O159,-2.0,-1.889139025282888,-1.889139025282888,0.944569512641444,-2.1905056483979153,10.829377316774481
3197,Li3BO3,Li3BO3_Va_O2,5.2981,-2.5554420863095233,1.2733264597235097,2.570793878591606,7.302907629999945,0,71,Li3BO3_Va_O271,-2.0,-1.8632241391426048,-1.892210451020812,0.9316120695713024,-2.1905056483979153,10.680821770370294
3200,Li3BO3,Li3BO3_Va_O2,5.2981,-2.5554420863095233,1.2733264597235097,2.570793878591606,4.81479731759157,1,71,Li3BO3_Va_O271,-2.0,-1.8632241391426048,-1.892210451020812,0.9316120695713024,-2.1905056483979153,10.680821770370294
3203,Li3BO3,Li3BO3_Va_O2,5.2981,-2.5554420863095233,1.2733264597235097,2.570793878591606,2.496783921988745,2,71,Li3BO3_Va_O271,-2.0,-1.8632241391426048,-1.892210451020812,0.9316120695713024,-2.1905056483979153,10.680821770370294
3206,Li3BO3,Li3BO3_Va_O3,5.2981,-2.5554420863095233,1.2988153919415162,2.5575295415649366,7.33130466000001,0,83,Li3BO3_Va_O383,-2.0,-1.7601800089589583,-1.8095559573705904,0.8800900044794792,-2.1905056483979153,10.090127411139406
3208,Li3BO3,Li3BO3_Va_O3,5.2981,-2.5554420863095233,1.2988153919415162,2.5575295415649366,4.790798412402802,1,83,Li3BO3_Va_O383,-2.0,-1.7601800089589583,-1.8095559573705904,0.8800900044794792,-2.1905056483979153,10.090127411139406
3223,Li3SbO4,Li3SbO4_Va_O1,3.2216999999999993,-2.2137175437499996,1.6490904880882649,2.4738478379801805,4.653637580000018,0,431,Li3SbO4_Va_O1431,-2.0,-2.069946656597089,-2.069946656597089,1.0349733282985445,-0.5208045461292565,11.231598165341207
3226,Li3SbO4,Li3SbO4_Va_O1,3.2216999999999993,-2.2137175437499996,1.6490904880882649,2.4738478379801805,2.4431457241635783,1,431,Li3SbO4_Va_O1431,-2.0,-2.069946656597089,-2.069946656597089,1.0349733282985445,-0.5208045461292565,11.231598165341207
3229,Li3SbO4,Li3SbO4_Va_O1,3.2216999999999993,-2.2137175437499996,1.6490904880882649,2.4738478379801805,0.1739739280794863,2,431,Li3SbO4_Va_O1431,-2.0,-2.069946656597089,-2.069946656597089,1.0349733282985445,-0.5208045461292565,11.231598165341207
3232,Li3SbO4,Li3SbO4_Va_O2,3.2216999999999993,-2.2137175437499996,1.249083567388437,1.5750525954426997,4.140833370000005,0,404,Li3SbO4_Va_O2404,-2.0,-1.962360119623072,-1.962360119623072,0.981180059811536,-0.5208045461292565,9.760123270095123
3235,Li3SbO4,Li3SbO4_Va_O2,3.2216999999999993,-2.2137175437499996,1.249083567388437,1.5750525954426997,2.9084295209751048,1,404,Li3SbO4_Va_O2404,-2.0,-1.962360119623072,-1.962360119623072,0.981180059811536,-0.5208045461292565,9.760123270095123
3238,Li3SbO4,Li3SbO4_Va_O2,3.2216999999999993,-2.2137175437499996,1.249083567388437,1.5750525954426997,1.648734639787071,2,404,Li3SbO4_Va_O2404,-2.0,-1.962360119623072,-1.962360119623072,0.981180059811536,-0.5208045461292565,9.760123270095123
3241,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O1,4.785500000000001,-2.778116286666667,1.340732269050028,2.4144545403935864,7.1585991099999635,0,53,Li4Ca(BO3)2_Va_O153,-2.0,-1.7881012686837454,-1.7881012686837454,0.8940506343418727,-2.1905056483979153,10.544874962914687
3244,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O1,4.785500000000001,-2.778116286666667,1.340732269050028,2.4144545403935864,4.5741670194596376,1,53,Li4Ca(BO3)2_Va_O153,-2.0,-1.7881012686837454,-1.7881012686837454,0.8940506343418727,-2.1905056483979153,10.544874962914687
3247,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O1,4.785500000000001,-2.778116286666667,1.340732269050028,2.4144545403935864,2.284837357469431,2,53,Li4Ca(BO3)2_Va_O153,-2.0,-1.7881012686837454,-1.7881012686837454,0.8940506343418727,-2.1905056483979153,10.544874962914687
3250,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O2,4.785500000000001,-2.778116286666667,1.3057261438173848,2.4188471647073015,7.029524329999967,0,65,Li4Ca(BO3)2_Va_O265,-2.0,-1.8521595024554625,-1.852159502455463,0.9260797512277312,-2.1905056483979153,10.617394397395376
3253,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O2,4.785500000000001,-2.778116286666667,1.3057261438173848,2.4188471647073015,4.637922226923833,1,65,Li4Ca(BO3)2_Va_O265,-2.0,-1.8521595024554625,-1.852159502455463,0.9260797512277312,-2.1905056483979153,10.617394397395376
3256,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O2,4.785500000000001,-2.778116286666667,1.3057261438173848,2.4188471647073015,2.3239600979535826,2,65,Li4Ca(BO3)2_Va_O265,-2.0,-1.8521595024554625,-1.852159502455463,0.9260797512277312,-2.1905056483979153,10.617394397395376
3259,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O3,4.785500000000001,-2.778116286666667,1.4787474353863248,2.4910067969527896,7.210172189999989,0,77,Li4Ca(BO3)2_Va_O377,-2.0,-1.9626880556246424,-1.9626880556246424,0.9813440278123212,-2.1905056483979153,11.89791999331836
3262,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O3,4.785500000000001,-2.778116286666667,1.4787474353863248,2.4910067969527896,4.526859448672085,1,77,Li4Ca(BO3)2_Va_O377,-2.0,-1.9626880556246424,-1.9626880556246424,0.9813440278123212,-2.1905056483979153,11.89791999331836
3265,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O3,4.785500000000001,-2.778116286666667,1.4787474353863248,2.4910067969527896,2.1665968232783475,2,77,Li4Ca(BO3)2_Va_O377,-2.0,-1.9626880556246424,-1.9626880556246424,0.9813440278123212,-2.1905056483979153,11.89791999331836
3268,Li4GeO4,Li4GeO4_Va_O1,4.0272,-2.2978871192592587,1.3868120812400504,1.7684252098683788,5.069368779999772,0,431,Li4GeO4_Va_O1431,-2.0,-1.858021755568179,-1.858021755568179,0.9290108777840896,-1.502819088333178,9.098470070721142
3271,Li4GeO4,Li4GeO4_Va_O1,4.0272,-2.2978871192592587,1.3868120812400504,1.7684252098683788,3.6959301576102,1,431,Li4GeO4_Va_O1431,-2.0,-1.858021755568179,-1.858021755568179,0.9290108777840896,-1.502819088333178,9.098470070721142
3274,Li4GeO4,Li4GeO4_Va_O1,4.0272,-2.2978871192592587,1.3868120812400504,1.7684252098683788,2.92780901543601,2,431,Li4GeO4_Va_O1431,-2.0,-1.858021755568179,-1.858021755568179,0.9290108777840896,-1.502819088333178,9.098470070721142
3277,Li4GeO4,Li4GeO4_Va_O2,4.0272,-2.2978871192592587,1.3543613916205228,1.7241108942456838,5.180380769999724,0,383,Li4GeO4_Va_O2383,-2.0,-1.7910255699451787,-1.7910255699451787,0.8955127849725893,-1.502819088333178,8.770399213683763
3280,Li4GeO4,Li4GeO4_Va_O2,4.0272,-2.2978871192592587,1.3543613916205228,1.7241108942456838,3.66248291868375,1,383,Li4GeO4_Va_O2383,-2.0,-1.7910255699451787,-1.7910255699451787,0.8955127849725893,-1.502819088333178,8.770399213683763
3283,Li4GeO4,Li4GeO4_Va_O2,4.0272,-2.2978871192592587,1.3543613916205228,1.7241108942456838,2.2439525617398486,2,383,Li4GeO4_Va_O2383,-2.0,-1.7910255699451787,-1.7910255699451787,0.8955127849725893,-1.502819088333178,8.770399213683763
3286,Li4PbO4,Li4PbO4_Va_O1,1.3723,-1.919143204259259,1.3569145958822,1.4253715182763198,3.022171759999887,0,287,Li4PbO4_Va_O1287,-2.0,-1.8597532852352752,-1.8597532852352752,0.9298766426176376,-0.2712847561180753,7.167083476949676
3289,Li4PbO4,Li4PbO4_Va_O1,1.3723,-1.919143204259259,1.3569145958822,1.4253715182763198,2.1865220996843924,1,287,Li4PbO4_Va_O1287,-2.0,-1.8597532852352752,-1.8597532852352752,0.9298766426176376,-0.2712847561180753,7.167083476949676
3292,Li4PbO4,Li4PbO4_Va_O1,1.3723,-1.919143204259259,1.3569145958822,1.4253715182763198,1.783163179577531,2,287,Li4PbO4_Va_O1287,-2.0,-1.8597532852352752,-1.8597532852352752,0.9298766426176376,-0.2712847561180753,7.167083476949676
3295,Li4PbO4,Li4PbO4_Va_O2,1.3723,-1.919143204259259,1.3792494173530598,1.3452002584233933,2.741590790000041,0,255,Li4PbO4_Va_O2255,-2.0,-1.8562206940580084,-1.8562206940580084,0.9281103470290042,-0.2712847561180753,7.1534696411476855
3298,Li4PbO4,Li4PbO4_Va_O2,1.3723,-1.919143204259259,1.3792494173530598,1.3452002584233933,2.0009381509209208,1,255,Li4PbO4_Va_O2255,-2.0,-1.8562206940580084,-1.8562206940580084,0.9281103470290042,-0.2712847561180753,7.1534696411476855
3301,Li4PbO4,Li4PbO4_Va_O2,1.3723,-1.919143204259259,1.3792494173530598,1.3452002584233933,1.1891615749453397,2,255,Li4PbO4_Va_O2255,-2.0,-1.8562206940580084,-1.8562206940580084,0.9281103470290042,-0.2712847561180753,7.1534696411476855
3331,Li5SbO5,Li5SbO5_Va_O1,3.0783000000000005,-2.198206253787879,1.2491845381245323,1.9795843312888224,5.002255129999989,0,131,Li5SbO5_Va_O1131,-2.0,-2.038852884227143,-2.038852884227143,1.0194264421135717,-0.5208045461292565,10.140572711734565
3334,Li5SbO5,Li5SbO5_Va_O1,3.0783000000000005,-2.198206253787879,1.2491845381245323,1.9795843312888224,3.3423336575651836,1,131,Li5SbO5_Va_O1131,-2.0,-2.038852884227143,-2.038852884227143,1.0194264421135717,-0.5208045461292565,10.140572711734565
3337,Li5SbO5,Li5SbO5_Va_O1,3.0783000000000005,-2.198206253787879,1.2491845381245323,1.9795843312888224,1.816595168966224,2,131,Li5SbO5_Va_O1131,-2.0,-2.038852884227143,-2.038852884227143,1.0194264421135717,-0.5208045461292565,10.140572711734565
3340,Li5SbO5,Li5SbO5_Va_O2,3.0783000000000005,-2.198206253787879,1.6322392020531835,2.5550155181691467,4.8999983500000415,0,95,Li5SbO5_Va_O295,-2.0,-2.1997813447999204,-2.19978134479992,1.0998906723999602,-0.5208045461292565,11.936085424067901
3343,Li5SbO5,Li5SbO5_Va_O2,3.0783000000000005,-2.198206253787879,1.6322392020531835,2.5550155181691467,2.663135769683146,1,95,Li5SbO5_Va_O295,-2.0,-2.1997813447999204,-2.19978134479992,1.0998906723999602,-0.5208045461292565,11.936085424067901
3346,Li5SbO5,Li5SbO5_Va_O2,3.0783000000000005,-2.198206253787879,1.6322392020531835,2.5550155181691467,0.6411534274606316,2,95,Li5SbO5_Va_O295,-2.0,-2.1997813447999204,-2.19978134479992,1.0998906723999602,-0.5208045461292565,11.936085424067901
3349,Li5SbO5,Li5SbO5_Va_O3,3.0783000000000005,-2.198206253787879,1.2755332551970529,1.7738628893716877,4.800263109999955,0,119,Li5SbO5_Va_O3119,-2.0,-1.8697380124181575,-1.8697380124181575,0.9348690062090788,-0.5208045461292565,9.299451869970271
3352,Li5SbO5,Li5SbO5_Va_O3,3.0783000000000005,-2.198206253787879,1.2755332551970529,1.7738628893716877,3.109740084353767,1,119,Li5SbO5_Va_O3119,-2.0,-1.8697380124181575,-1.8697380124181575,0.9348690062090788,-0.5208045461292565,9.299451869970271
3355,Li5SbO5,Li5SbO5_Va_O3,3.0783000000000005,-2.198206253787879,1.2755332551970529,1.7738628893716877,1.525852525081684,2,119,Li5SbO5_Va_O3119,-2.0,-1.8697380124181575,-1.8697380124181575,0.9348690062090788,-0.5208045461292565,9.299451869970271
3358,Li8SnO6,Li8SnO6_Va_O1,4.0517,-2.1430056621111113,1.1728702208159925,1.3628324117250872,5.918599580000214,0,404,Li8SnO6_Va_O1404,-2.0,-1.7392481915030928,-1.7392481915030928,0.8696240957515464,-1.538575818365933,9.94009149345104
3361,Li8SnO6,Li8SnO6_Va_O1,4.0517,-2.1430056621111113,1.1728702208159925,1.3628324117250872,4.167119142955207,1,404,Li8SnO6_Va_O1404,-2.0,-1.7392481915030928,-1.7392481915030928,0.8696240957515464,-1.538575818365933,9.94009149345104
3364,Li8SnO6,Li8SnO6_Va_O1,4.0517,-2.1430056621111113,1.1728702208159925,1.3628324117250872,2.6379995227395816,2,404,Li8SnO6_Va_O1404,-2.0,-1.7392481915030928,-1.7392481915030928,0.8696240957515464,-1.538575818365933,9.94009149345104
3367,LiAlO2,LiAlO2_Va_O1,4.6288,-3.082882981458333,1.4296001480574805,1.921063569350896,7.037490029999967,0,255,LiAlO2_Va_O1255,-2.0,-1.9986640410896948,-1.9986640410896948,0.9993320205448474,-2.8945619964631555,8.333196824067425
3370,LiAlO2,LiAlO2_Va_O1,4.6288,-3.082882981458333,1.4296001480574805,1.921063569350896,5.3113964874873085,1,255,LiAlO2_Va_O1255,-2.0,-1.9986640410896948,-1.9986640410896948,0.9993320205448474,-2.8945619964631555,8.333196824067425
3373,LiAlO2,LiAlO2_Va_O1,4.6288,-3.082882981458333,1.4296001480574805,1.921063569350896,3.6133429573996856,2,255,LiAlO2_Va_O1255,-2.0,-1.9986640410896948,-1.9986640410896948,0.9993320205448474,-2.8945619964631555,8.333196824067425
3376,LiAsO3,LiAsO3_Va_O1,3.650700000000001,-1.986835451666666,2.233158903361803,2.5089847451795455,4.2880212300000355,0,269,LiAsO3_Va_O1269,-2.0,-2.097389491634955,-2.0973894916349556,1.0486947458174776,-0.6589084382122885,9.129340884273898
3379,LiAsO3,LiAsO3_Va_O1,3.650700000000001,-1.986835451666666,2.233158903361803,2.5089847451795455,1.833802127280544,1,269,LiAsO3_Va_O1269,-2.0,-2.097389491634955,-2.0973894916349556,1.0486947458174776,-0.6589084382122885,9.129340884273898
3382,LiAsO3,LiAsO3_Va_O1,3.650700000000001,-1.986835451666666,2.233158903361803,2.5089847451795455,-0.8781958849960193,2,269,LiAsO3_Va_O1269,-2.0,-2.097389491634955,-2.0973894916349556,1.0486947458174776,-0.6589084382122885,9.129340884273898
3385,LiBO2,LiBO2_Va_O1,5.501,-2.7379905412500003,2.017867839658265,3.950952674776848,6.6961414100000045,0,143,LiBO2_Va_O1143,-2.0,-2.0570515897925037,-2.0627837333535597,1.0285257948962518,-2.1905056483979153,12.733216570546531
3388,LiBO2,LiBO2_Va_O1,5.501,-2.7379905412500003,2.017867839658265,3.950952674776848,4.363379278611207,1,143,LiBO2_Va_O1143,-2.0,-2.0570515897925037,-2.0627837333535597,1.0285257948962518,-2.1905056483979153,12.733216570546531
3391,LiBO2,LiBO2_Va_O1,5.501,-2.7379905412500003,2.017867839658265,3.950952674776848,1.3153154053380676,2,143,LiBO2_Va_O1143,-2.0,-2.0570515897925037,-2.0627837333535597,1.0285257948962518,-2.1905056483979153,12.733216570546531
3394,LiBO2,LiBO2_Va_O2,5.501,-2.7379905412500003,1.380511775489672,2.1398734688602414,7.27266962000011,0,191,LiBO2_Va_O2191,-2.0,-1.8456309892819849,-1.885109728004164,0.9228154946409924,-2.1905056483979153,9.189195222790403
3397,LiBO2,LiBO2_Va_O2,5.501,-2.7379905412500003,1.380511775489672,2.1398734688602414,5.160450099693747,1,191,LiBO2_Va_O2191,-2.0,-1.8456309892819849,-1.885109728004164,0.9228154946409924,-2.1905056483979153,9.189195222790403
3400,LiBO2,LiBO2_Va_O2,5.501,-2.7379905412500003,1.380511775489672,2.1398734688602414,2.7721472049176428,2,191,LiBO2_Va_O2191,-2.0,-1.8456309892819849,-1.885109728004164,0.9228154946409924,-2.1905056483979153,9.189195222790403
3403,LiGaO2,LiGaO2_Va_O1,3.2567000000000004,-2.3788747770833334,1.5743574027522462,2.0062090249688924,5.0219176399999785,0,215,LiGaO2_Va_O1215,-2.0,-1.7885136938224804,-1.7885136938224806,0.8942568469112402,-1.8812876656363955,7.114478896112728
3406,LiGaO2,LiGaO2_Va_O1,3.2567000000000004,-2.3788747770833334,1.5743574027522462,2.0062090249688924,3.718531280734654,1,215,LiGaO2_Va_O1215,-2.0,-1.7885136938224804,-1.7885136938224806,0.8942568469112402,-1.8812876656363955,7.114478896112728
3409,LiGaO2,LiGaO2_Va_O1,3.2567000000000004,-2.3788747770833334,1.5743574027522462,2.0062090249688924,1.8027162624249424,2,215,LiGaO2_Va_O1215,-2.0,-1.7885136938224804,-1.7885136938224806,0.8942568469112402,-1.8812876656363955,7.114478896112728
3412,LiGaO2,LiGaO2_Va_O2,3.2567000000000004,-2.3788747770833334,1.5232149763392335,2.0266717357714397,5.0092752899999,0,287,LiGaO2_Va_O2287,-2.0,-1.7884790918573383,-1.7884790918573383,0.8942395459286692,-1.8812876656363955,7.1143412539176385
3415,LiGaO2,LiGaO2_Va_O2,3.2567000000000004,-2.3788747770833334,1.5232149763392335,2.0266717357714397,3.67421222321705,1,287,LiGaO2_Va_O2287,-2.0,-1.7884790918573383,-1.7884790918573383,0.8942395459286692,-1.8812876656363955,7.1143412539176385
3418,LiGaO2,LiGaO2_Va_O2,3.2567000000000004,-2.3788747770833334,1.5232149763392335,2.0266717357714397,1.98229145822036,2,287,LiGaO2_Va_O2287,-2.0,-1.7884790918573383,-1.7884790918573383,0.8942395459286692,-1.8812876656363955,7.1143412539176385
